d1,d2
455.5946563488334,462.3496841775729
456.9238831084442,442.06373242301424
487.57064335340607,429.0352969941699
540.9927141296789,684.8472699419713
522.4773392577373,429.27223248252
453.4672356975118,611.1608338756955
538.5841549562516,459.98576368502097
483.51028848998817,491.13466459294443
547.0385786648135,383.9218284935631
418.68051365484473,693.0498607000435
545.1461507626209,477.2882274790284
540.0520982297073,368.57248602042273
576.6648836152709,528.4733901146766
530.4534792953489,532.149609248647
545.789795288565,593.2835573629529
607.1345315965805,385.23989253281496
518.0629132222118,458.81527669933496
444.7810559522004,377.2122872340668
466.956503912708,467.32057938001634
511.92220028362044,309.6023467368932
528.2634505613186,543.4715284398201
512.5567321996384,470.653781420976
571.7540441337403,547.4881611039898
437.98172251730347,532.3074599324167
475.77337068359464,515.5237121273984
480.37534090950214,459.2563695158246
540.5583742713193,614.3880941479673
434.4120341749849,485.7883724222385
544.8213125561455,510.4031313875262
477.26899118551955,411.54408452535154
504.2180056406308,586.7097498776251
634.2910451347693,609.3506595159023
499.08968206350687,545.0445796712343
429.79305196396837,538.0930950048813
482.30809339687653,393.8201093832761
503.8707201343516,471.361741220576
427.8461911519217,484.75591057632516
550.4349097928084,444.2109653225031
450.8254252551611,392.9602968823257
495.7285437429352,748.9483486344035
492.33306381862894,690.8042698866469
412.74472869647775,465.85373074173384
499.27556070915807,491.12619895475115
531.1086556392511,500.70780413778914
495.5474988724251,652.3280080059462
493.60377737528296,498.21607940250044
535.8111473328372,514.8306605859228
460.18775135187514,405.9971945968914
507.04064435867645,596.7488067128955
447.6722178779141,319.45194836405517
403.56620930026276,406.11358476464187
537.8004626002128,481.2752567415691
466.22907946432264,560.5223456785012
462.724959090293,484.9792856655792
440.9171155695841,436.45219660923647
499.95079602758875,363.41125795841253
517.2639870650776,460.7595248616875
517.1358631539757,358.5593144278856
502.63858675169143,459.31477642411596
506.6461481079845,549.2041941216648
444.95882348757607,561.2394005048086
525.3235241254251,420.0553614048864
585.6126023810723,550.9103323795514
421.1627516934515,494.2395841652983
572.7212262710254,433.47150494668284
484.2207136975202,449.2478898167911
556.2265169304493,659.3750268695312
560.7357997080555,532.1717430179666
456.13215601185993,435.8783081529438
435.0365439784282,501.93620370023547
453.30106466853374,209.49951985905375
465.1218482623478,479.6268355790653
546.064073021716,677.8410869105624
549.3664996823255,386.1056313763663
467.52381353589453,315.5026331989643
561.7942651085871,461.9947888087991
498.4717619791574,451.9178014820853
410.1960921527675,483.48220585343336
491.15131229922923,435.6011806820265
430.37251467874836,507.9106379799968
478.4044060647853,621.4110222804748
601.2270905151825,551.3202502692127
575.2443487064928,472.4372012394245
458.55746496188374,338.2694685543207
482.05787085993853,503.7354271891165
514.9066274112603,435.649205808827
507.3066814561728,497.7043062691571
497.94249160153714,565.0613058787341
437.2982968409478,575.1356724118676
484.9647225298129,429.51726223838534
484.70140464147454,564.7729974684476
507.4758496588748,478.16097510202997
598.8432447431537,491.0870306065101
551.2360255811051,529.6888363905579
482.9854465150105,516.4595753447193
428.40174199917544,632.6235163458969
495.01995980436465,540.0807399541443
522.9543873961878,651.4512290666871
483.92459916407455,522.6466315422444
541.630659131382,644.5015454469461
488.2700446944057,426.6475404579561
419.60173415198426,537.8064481942877
454.6970613322586,462.2063070126477
420.9773173477804,587.4270594715931
496.06127720706104,538.5561120117056
498.7365247619383,487.8935537803581
570.7474995451274,572.2612829486766
471.1603005809392,549.646829890514
505.0501792581631,438.13721314219964
502.7100184211572,389.14491966928506
552.9049302158785,456.6243487139787
508.79403450359615,491.5391049346511
520.094896600177,442.1585258075487
494.3769093486407,513.6352017371124
554.5774278146165,489.0723505221446
438.9204147349577,571.6362258623134
537.5812366361482,513.9840319013036
464.50897142976197,565.1944796151304
435.8055123672183,571.1425444422259
336.21415428439184,462.9561153968821
569.4023218697274,458.01794379141313
486.3257380760997,422.17276759206896
583.4691885919876,513.2026796256253
464.4958875866914,614.1870333342865
403.2506331111309,306.0275634273595
487.3300756615825,406.3088152899494
449.51702543248905,343.3185646958943
576.5018546413722,442.3538513240504
475.84934167620565,593.3585491536779
574.5134673935735,507.1860294553722
581.0991591731967,598.3763061594553
522.8432860304642,555.7383989151284
587.0455633404657,630.6041995411108
460.0297064520905,396.81652228078656
493.5754869140583,296.08936366371574
570.4364103130478,564.4216281507238
515.5133140036161,489.4517974904807
498.3629986386684,502.243585057965
456.77146323794625,346.8373415982203
463.89959111995074,481.2114109604583
595.6224684452937,445.7782008434322
549.6899798274856,393.4715197335521
541.7238295449961,393.65125850448146
544.7631816946816,466.3000003890983
493.4299677924919,358.00785348919067
447.0776556499242,580.4641429635786
501.2546859825621,352.94569413120564
443.67004495006563,443.99263250192536
537.9553139323036,541.9059929762095
504.2950371404701,363.5943636970269
600.1824456370279,493.9768334550386
459.40457065309926,392.69837749737104
480.8447953588916,497.00402812537965
576.4641836856997,364.9632319723181
470.6852358352225,616.1450123424587
427.226036798101,609.8575927393076
464.19558638456783,525.8729100562479
515.4493772282119,615.1929539026777
489.49680239096074,274.8855136752304
558.5560715904802,584.2301308960042
531.8724463962081,651.107042137754
579.5258744898059,513.6109811492774
439.4171327203834,498.9608234727548
590.0731371311517,476.69168312435556
474.3189511180385,526.3224959781027
455.9837102427462,578.8996001927027
500.1810289106625,390.92963712155006
581.4120509427648,482.3795523576052
554.2346195512754,605.7274264771523
644.2315540072592,483.2333626942907
440.91993856700157,560.4802535705995
514.3036552083008,318.001435559579
444.50843317032724,610.6242494214375
551.5388641739788,391.0240813231243
494.79084932435404,590.335177967179
502.60900237950966,428.4486245164477
444.26681489304485,522.2710195032546
606.4835854601321,528.1420267353196
533.0929568405562,376.80608452530464
368.408560929237,581.2084469188703
480.7389999646268,434.037438026059
524.0438781998897,445.6257864647186
515.9955289438747,512.8998027598204
554.6467585877863,433.62021152556565
543.6153627261764,719.7754078779315
507.2803702535548,555.4104114345489
473.5057495189686,676.1839997027668
493.829604560909,513.5504708601569
591.2793523989727,546.252375082096
503.982594496694,544.8189062612727
609.1920736434815,268.0744778436733
544.9679453088675,565.5460618993856
620.0252380207482,568.2032983133967
514.1032387954184,639.6533868292972
562.3554976855115,648.0929097479511
514.5535785837835,469.7796454332652
476.51298460162553,523.4812136094672
561.5835696154525,563.6591897441639
537.9585468857789,677.2644336343966
552.563792943635,506.3937707520434
571.6528617934142,557.2893625958435
440.46197110466187,486.57096369155164
528.5275056730661,612.95261970991
459.24920711924096,571.9934748872084
440.9687955452366,701.0981072914216
464.4621760923089,491.0034981095217
520.9500317288087,541.4079219453167
619.5889562730163,435.23930303778934
496.90066432822306,561.5083142101854
536.390247343361,665.6511960986912
494.5084437938017,487.92250493933034
496.63481792292816,560.6513994724133
606.8456509686696,540.1147502654703
474.6401901497736,395.38113354423103
418.8742859576794,540.8081214037998
512.2430355157921,661.6745737041238
454.628886908504,559.3209015968878
487.38846268864955,551.9885013770546
445.10517942869194,402.3537947824209
540.549249770083,493.04723536632366
534.7637299955124,575.4381923227635
553.0761847908303,573.6946592398116
542.0596810367167,606.0593292311095
439.71670268367507,494.84148789438956
355.1808459997492,418.19407016534825
533.8853317732408,409.87926457539317
474.4212259141861,651.609513550366
545.3456814595222,554.5588913033542
505.4483753887388,478.1805038738238
525.3177670625525,477.1680207227741
599.6642481815779,605.5593210212475
465.2741413287534,494.0256537214398
470.19997179652086,474.9976472601901
489.60323302528667,582.1404076513479
447.5588151164543,519.1535716888914
493.2912089179909,403.40631096749706
480.02103321491137,620.3254172585498
434.51324934056095,518.0462579885121
521.4764692936683,452.1234040146773
595.7556539605006,535.7168427278077
495.2671643393011,554.6586522647613
580.8341925960992,409.35030539866335
469.3463259582022,542.4717577520528
478.2851270440916,515.9969279983001
481.5419678566669,462.5623832754237
485.1254278721383,507.81638899100017
437.39148285463654,512.6778744792233
470.8963644369822,329.93089807591434
513.0167139771265,567.4318379154028
376.780305328887,505.38250140532233
471.4505987619964,339.5221813032322
527.7191239100367,469.24749962858556
517.1904921179647,677.1860255078052
604.2645648331734,317.45489041418557
443.8303501562742,478.2635992530196
450.8629816907877,343.6786271566639
477.3235897892829,490.93924608239536
461.14507176951815,352.14896865050764
487.11107455332046,506.74405732873845
368.89897091473904,265.7923783032518
582.4011054963801,472.43822089999236
467.80867340371174,539.4608066311654
536.1454184991399,687.0127698314932
501.2288082880214,494.72322821077734
474.31394504877625,570.5412185647115
508.8132120228444,382.51734862759247
459.7611231309818,430.0646908524781
426.3562470525378,596.6949554923596
510.17847881838304,454.0086561581721
573.3643622332658,541.1130763356365
428.04033830023064,614.5915291259396
495.79486536801,427.98276869497795
471.95247732117764,508.39313453266396
567.313234463983,554.0730331033662
465.5199456258392,423.9345680226798
514.2353489038054,410.7829353722628
563.8623207359774,550.7044890327143
686.4764836865346,414.56618669751896
471.0421847637418,511.9911265609036
466.4453810974646,571.180818764579
519.9437855836762,675.8743426515762
556.5088085750974,373.2724684832468
502.4867946170822,492.83601090605174
425.818828706747,571.4780489419956
500.4026450429526,521.6369714019814
454.43352677319905,273.6208491200679
526.3770408827544,328.61397737130306
466.68033852472684,489.0078905103805
490.4757518788079,394.62322448624184
487.48460626635176,422.49133863675866
579.7175693669311,503.11585372117077
535.0385187019582,531.4458319309869
427.7297970399142,483.6268825022208
529.4433173028489,341.673177864461
567.4682236286529,474.604132548314
462.42591813575956,601.053954746321
461.97984149567003,477.05727187406046
492.00474882803167,655.2125721904079
481.7340965341054,600.6060931270599
511.7836687528951,399.36206996502534
487.12339676118256,417.9485486059248
516.9064748988154,443.57073481472213
438.6249981928591,569.4910887916384
398.9374004313296,587.6900928726321
500.9277706014256,535.8045529039623
594.5180344179753,435.640704085886
523.5558083077233,560.5506503091043
508.02296550006344,656.7053088418572
564.0464272641857,518.2356623524386
560.7645000473418,434.5155357413806
487.8607013351122,160.1617563543973
529.8407910729173,583.9676195603689
521.8156122330423,581.6317806620136
461.21484429921435,643.7546265692165
570.3496701424186,517.1381743613022
462.1301359871082,478.1238824964654
534.7338728405994,377.91341316472193
469.31438028613036,458.42956958848566
364.0632923931586,445.5679642105524
506.27788236992086,338.2983287535004
485.2869146167219,475.63519160829105
421.9710680189542,538.0328639738465
402.40610661453434,497.3797506345491
429.75181390681973,605.91536058809
459.37360801379134,570.6268194671059
516.5077905857187,586.2335057400844
542.5773572096109,566.6878848590271
418.6008493786182,439.2718917069125
476.7758109714709,520.5426702272423
577.6123396604534,333.88751075694086
505.91044383113854,584.0563935637695
517.0002631882505,513.2298367692225
579.4337341464358,347.3986131099425
510.426066364865,447.4121696683673
428.3668526207905,638.5050401216376
512.1113633801649,545.0221916544011
509.6253701688955,278.8669050105701
569.4055590759166,703.9626399510536
474.93073440346535,260.5333795762598
489.67729288034275,487.7565423516062
492.21679807271545,427.49158363780657
635.7532337768946,452.6312277461435
511.1083078560136,487.77200121102584
531.280137469928,511.3804902466187
518.0967139537889,424.15826627901833
415.289981697632,568.0368994431279
469.8419770309429,579.5755847068036
447.4734383802157,340.076151304182
497.3426936755877,631.1023570621619
499.1317904003926,552.560223599973
581.97299542195,586.4908305831214
512.9093510486765,475.41810116021304
548.3338752027055,506.78371288197974
546.0066089828404,572.0855446490299
462.9359992581881,458.3646938463453
484.29404947003206,489.1617319283073
510.56981631802154,607.0607473917071
492.3952894094367,385.8578272388736
465.8256331416365,568.2064837835183
508.43642418761164,301.65904119475454
436.9758254290313,399.7909235477759
569.1473143577131,401.39538612936354
475.1882331335993,643.5255278269958
469.4681328955488,429.9541788452981
499.0240043461484,655.553117603631
521.4327627887984,504.7210065880185
551.8292659762676,492.1244833351145
508.23799290753584,490.80692466903275
414.97228288728684,558.4904652820051
625.1627268739081,528.7018456313236
468.80257755534717,633.5659343986691
551.6927646194814,520.7301015866691
451.13671670056294,420.86880621465735
398.0160822828474,518.8289369568278
546.758528065934,460.30484535423534
515.7370021060154,713.0695078835466
424.5532831302957,404.3721952639883
576.9322707693034,514.179714105501
391.156206758149,419.56968355465256
467.89501089411675,474.0798862285177
458.3625912834086,504.5089106488347
495.4046764532541,427.26838487152423
496.61103770868027,529.6315810876147
430.48299030173314,559.1982090996875
434.02924272005873,674.1515562894556
608.6373441006355,307.5293555482916
578.8407174253523,528.8422783212314
492.434577764527,575.2249437948752
487.56626815099696,559.6235765167178
551.4073406224317,509.0013746858842
464.5695184358521,521.2837034431932
477.568648994429,411.95476860275437
561.2162589885774,424.3973660946816
421.9678254695936,518.8504083503456
484.936895701368,762.6523390556865
535.6956220338305,468.81559292907383
475.65748811060354,423.59385598135043
490.98203856909925,382.94332483458624
430.1574791315776,529.3823533782362
526.277033347674,662.5308590511049
497.53975399464883,295.5039926897018
449.41542549374594,523.6138640381166
532.9869573304399,450.7953313985065
503.8274099841309,703.7770195824711
523.5070858585614,488.81378255090965
601.5788702187529,478.02567528827217
491.54901064190244,644.5510473476061
563.1554226570247,583.7412317406178
550.273644808527,505.8701924688384
444.3216187841247,752.6629970686428
495.6446834764763,438.16633422281393
493.2733336698776,447.6848662984679
588.9176163289113,522.5107626049875
552.1294459259802,455.7128922057835
535.4799152997784,590.2037510303147
519.8262792506632,686.1694676018119
504.3430105052671,547.4983770625721
523.2552047346691,408.36269798662386
469.15400529199445,457.6826336065843
406.80887431945973,566.7556292755319
527.1192296196473,542.4957035353478
572.7807015904348,545.2370136748907
555.3204490557864,647.2297538169961
455.87635078517644,655.5748828222562
571.7043920800089,521.6907986106228
440.28042694619614,510.7617311940672
549.0606095391308,502.8627935084993
485.4349989328055,539.3031573481353
468.65343937949694,405.37905991004925
469.3864556626872,560.1642720757661
457.2575749722503,643.6557373606769
546.9723045643607,535.4964083434982
465.9769873018158,506.6123961050216
455.0067296137903,640.8527110978582
453.8539964317763,317.8759324679939
561.9559836874471,464.8621225465079
429.44057544719976,327.3341382374507
526.9230637238576,388.75320209701977
575.1828295266617,565.5021976274165
478.41110808247396,507.1930773339389
602.4471267869615,450.58632229374103
418.90678632613424,335.41821310399655
512.6439222024562,613.4204296891475
581.0904957332556,530.5912677920782
384.01692319339554,479.4525725462018
434.13406492475116,505.96958615773315
525.63032987777,439.54743508317654
501.1806097890297,360.3343187338928
541.0796218570896,587.6424575842158
473.60903078188,598.6858951559634
499.5399783704511,444.2114039010845
405.8218561709654,664.2924818715065
517.9576636965897,561.3728051789009
475.0637930911972,469.8602760754043
482.3393647084846,305.5153527428955
569.5743471788819,445.8023485627359
538.2471643004144,415.56887749043096
518.795388426948,505.54609505891716
559.6322277543079,483.62759244358983
500.4135118228411,426.11586610073664
482.0434852042521,557.6917532254985
568.066277635642,663.3446439084059
528.4836924356625,385.9689357045421
516.9076553063632,603.9909146345202
456.07968040314125,349.14192142614803
466.059602616029,609.0555243509373
505.8903385934599,578.0067070417631
441.51590496388684,454.20775310150185
505.6387962547411,490.1096031150664
562.1666676027271,447.8155595601077
481.662513855352,624.1050282681128
423.85992561000154,555.5534287167213
537.5303434035163,488.5486283880084
529.1614255028902,563.1373294218117
489.0751229770948,469.42736800504815
501.2524866623908,639.8196562397046
424.4882857830087,457.99471826821576
544.5564655004677,645.379942069788
487.51832561533456,452.0559677203992
473.16206108514643,654.2130105135233
529.3149819230352,638.2574620214684
480.45176921162584,373.1758082255892
503.4411813577251,611.8892852382904
508.64408716808634,528.0611677408664
511.1889984585978,494.40833377906574
529.5558633371803,578.8747907124977
499.7909110966607,601.9541860066804
540.3544363652284,702.1820813579981
520.6177997569218,554.3329952609192
437.8736191575643,455.42167435455
552.0809413317854,423.571184724303
537.0562501683697,471.576503127377
518.4350622564798,445.12007302917027
517.8752996849657,426.05504531460406
503.40874074111764,579.6362135444856
569.9786164511545,593.8674863694137
491.43087000155316,632.5944049330774
468.12361629484576,407.2814461083786
464.6309366737714,600.8454473197825
505.2782699674914,551.3145842595345
582.8152669672031,293.73060680504875
537.1726593228781,437.49225044155355
510.8759776430146,479.34470081262367
570.6775475820933,472.79214468678094
547.2793677041819,366.72690540775494
559.6985970697207,415.9150324191361
420.77143110535724,309.789772030485
474.8951944404041,449.31986193854465
520.1905447105851,604.4815080427561
545.0851719597703,708.4288576283045
545.2801580367055,489.6164590293203
477.35747779157924,379.78955030348635
458.076889783615,572.2551847833572
416.8461978963144,361.2023898874734
539.2759715879682,222.0522946443458
470.49899676008994,398.0713770828911
506.65663475242025,527.2308032111056
435.88374583344853,663.7756180125497
507.86290370197077,590.7887621758136
441.8190774918226,461.2885816704081
415.68111691502196,503.6245031073618
497.0410550231223,558.6805394779955
444.64602836851435,627.575639123163
472.1231878216744,681.4509614421797
523.2571517013645,517.6905551747358
472.7080961421311,333.23412418480245
542.8183688247155,696.1397861290748
516.562388429027,664.5766655770918
503.05726018162926,574.3522380700234
499.25425865724816,254.48410370197303
506.27286456034733,455.6828891843113
468.5051064528556,494.6802417698137
492.68431431105364,501.11473752889293
556.6025414695781,563.5190054785211
444.5335917288038,593.5621027141308
599.9547927691093,435.7570305140432
450.42886310792755,470.46239266002976
522.8160533007414,381.7113450303772
549.4018187780531,495.9456291608825
529.7680092256796,698.9276844788352
472.88767180584955,514.251469991239
406.380105660019,522.6938295575128
471.5390299595762,404.044986658846
512.6506508446449,503.9470775087469
429.2293940461287,504.61603496507246
497.5055039122978,521.8704316385538
542.987298872427,408.59191850597944
460.5689121823533,604.9477050715935
457.084983100847,517.827025287648
522.0883526435473,566.497010899637
536.5085548222145,507.60645921643254
489.36067547509253,735.8388019192255
601.9721913558888,617.739187438454
495.47001031536126,591.336947167351
552.0069856321057,583.020342223888
523.651565422244,289.00697475716834
540.7096617824745,410.74065333256357
485.54684672356,642.0039359469926
503.926690329657,527.6503000367544
500.2402557756957,464.9562521002997
503.25374746464,578.5615870521276
448.57113502488414,536.6898240852792
544.4317357669544,451.1449990928645
481.97465142980974,704.0033321773268
553.441060123076,324.0110039382604
504.6216687428755,592.9806968687157
530.5095367857813,647.6764534263407
500.6497725287696,437.67359894402034
516.7568520029231,529.6009919446849
488.16880892311923,639.0964075330181
525.4423744829954,441.4981342526514
392.36805735749755,468.1700002720661
495.0978828458145,641.764620656572
499.8518201784354,555.8679109138988
544.0385337676071,359.7194305474066
538.5973905578313,517.0628282537059
453.4920059520575,456.49023485331895
503.22549756845467,463.9740787463573
500.4675244736713,567.1290555459201
541.6649703741527,456.82584257957797
457.7604169220261,512.7124836921046
520.0636978465909,494.63756628132376
475.75444129732193,543.4486212781248
450.9045671270777,562.0988057492832
562.4643190194056,521.6961103077803
514.7103300514623,495.85629813090236
516.0104772046606,557.9138470555301
560.203053716541,558.6386490755743
482.96864979217145,370.44749562384885
554.5564545194942,470.27309958381
503.64788929943774,457.9979910937549
526.9890511712958,583.3605610334097
531.3085596871894,549.8553378430731
503.1373943202176,395.5558540425352
529.2657598423007,440.86473475384486
407.76613950103626,463.3666249331356
469.0257445156651,339.1863657124012
447.46555624983773,570.9603973730491
457.81207149664374,403.68012558549844
526.5067427525235,330.99285216663253
550.0512095831197,377.0072210404163
491.81636514427686,516.925017425788
489.1809582073043,428.5927790236455
464.5943291735993,477.5402806595092
482.7029008777517,494.2267907841625
533.4694241406754,272.10486746734733
402.4232649162255,360.864265516115
519.3440588749396,533.0786889326712
474.444320672318,571.6359242509393
540.6265331808223,145.43274225273956
481.4346642429809,534.1289399323898
460.9031402426921,382.85216299118827
509.39887452467235,641.5695754369278
467.2427579881812,403.5662493187639
579.4304996889725,691.2452067291873
485.3394276858897,544.8736807976516
448.9257659909238,406.1240774870271
528.0872488538554,615.5284084439572
532.0103043191514,557.1026652219341
552.7168992023178,462.8084969032941
489.60773970125587,389.6650953642603
463.7637213377524,622.3118114615384
544.5629022498856,349.41966294281605
505.1511904108214,560.5603270353174
358.18117697006176,513.2241618210489
468.753020230949,554.4476318433393
507.4408443421793,612.7840036688013
517.9814595461654,535.068439327421
495.7306101474253,536.1789811982902
421.36834875668563,444.90655638169153
578.796800640528,400.13664498640514
514.7166737203963,592.8967769854925
512.483832740852,514.9605832550171
423.7267888239369,506.18995144587075
500.21536894211465,391.8379815148309
439.7385850311119,545.4850466738927
470.4055137851252,484.5073302327511
448.56313506405684,599.7114093757305
447.45289253929104,547.1671594969382
526.3609469217434,468.87034150229255
516.4027264389665,603.1113215100478
610.8406570584477,494.8753045875351
435.23516928299097,544.8247285524214
551.3560896819089,438.12926840274395
517.6570240346828,558.4370499547879
524.7224221370943,365.5817282869322
532.073593899615,497.9188207369024
588.7054100399337,454.661296352817
368.3466077643923,605.3651537175964
457.2917750313878,419.05656510628484
455.25037627099897,639.1848184203677
546.1537935381347,486.7719742803921
542.0900318656041,577.9591511832789
503.89466979392967,402.38153709932396
512.7159769910386,349.2117826664927
534.6588450868153,553.1800345166264
499.184034570231,361.6090636552028
516.0847550926214,513.3637070880004
417.9556912092272,323.38038239445905
458.08690048081183,599.0323843454869
452.85107290009597,339.85469966956214
524.3417698139884,636.0441318666609
488.13338222780976,516.1662641517185
472.745108766965,511.66884498001303
536.1493281287648,617.4978560964502
475.99487486953575,397.72976574719434
573.4206694474437,657.7403804013443
455.3708548962617,537.2586489797325
522.9811483695602,452.90172069348534
508.05495584702567,418.66025269859614
564.3279549480293,440.8189724085797
474.3378130640453,486.9985133940885
467.9053034169184,554.0800774338286
506.0486360123439,408.196104958522
481.44776910012695,321.7361914700458
561.0376091399804,601.1196480970829
434.3858252747358,544.7299251022778
534.6856388079857,387.8407847321646
538.1173703196639,544.381148750117
466.2778741361278,672.8511070664987
598.0142847969404,490.5358377005052
480.51757866935964,594.4580984640363
577.9756091474152,337.9214700980608
495.9649700493216,487.44931869641135
530.878734902239,383.0855603820582
462.8928300586283,608.0471254459906
499.62731976755975,440.6178099141988
460.40890630223464,422.5491304679445
558.014506712502,452.61910800328195
467.8434099196947,418.68791457812557
530.0611008608622,621.1920597644321
485.1241018531517,500.06916059017243
499.3505402353146,476.5896379210752
549.7174424781567,437.86540473636234
519.7337510936718,513.680966928006
569.054698018103,479.77325476042887
616.1069450059815,469.8210011034303
542.6027640297108,479.5907824848852
576.6742331004187,625.1056555826576
510.99596604514454,556.4786302270286
489.3279700353254,599.7627356216319
391.4033836880574,493.87656309302184
524.3909577300939,495.07449253890263
465.80014456649275,505.2472704242764
515.7920585407608,598.8644829596096
631.4188714288034,333.26704090688156
509.9520036605772,394.9129905763977
511.6700444693182,474.1005061916721
463.1823179309537,736.2192569590953
572.3501164728953,395.73969171584923
538.888793151524,471.84568899932754
547.773255224865,432.3799480790677
540.4917653562733,393.37447745732527
473.40034035914346,483.57744118083156
433.4569978957216,515.1569439604226
423.98362703094017,441.8281173392085
557.350191822962,490.0151882917284
501.2760946506309,606.732990553573
494.66641776111345,562.2692615515023
474.17695330962596,666.8167123775911
404.69164038480415,632.3520616704407
578.4006358301469,639.6554132560232
602.5302978234611,467.3109307123587
556.4381041677209,406.8512389338028
498.68257984625495,588.7433507265124
513.207979606797,566.7940237227452
445.8438883134503,483.1846763494364
517.1481720477136,477.30251023579876
453.66336815079643,578.2419014929694
541.1871736524043,295.66719197618573
440.2480197215308,412.3350320039578
503.8795254784188,358.16285144724566
495.1399639567258,434.7099579054552
552.9435966476956,604.2132550972501
535.2224317807483,476.6024413766022
520.3862884749734,545.1198197135686
522.4533286791574,568.7232480242686
441.2512034825807,478.69616649891765
542.1646018546195,495.29022550582926
547.3614864007202,466.4022699539532
460.0228482975575,514.3235415998403
541.8931985582246,458.1354107792177
483.71286787291933,494.4348758632964
533.1637037316119,435.85840750430793
668.0172410954024,654.5694302317705
432.1665520191357,642.486721062712
447.3919432496755,435.9349641656396
486.0157985743881,537.4121952972114
528.8696211051407,424.6680044319959
563.805829375304,669.067125306562
525.8196266305771,447.12335637872275
505.8940686685005,408.00755463558244
471.2060940694941,581.5573570601412
484.77386874991777,508.48311253280224
477.91851547394157,558.4539186681784
544.9400009497124,584.1981757272558
584.5580309721306,357.26439001546953
389.2832385335936,489.3711360547141
467.4893957539598,590.0974955259733
526.2032551443672,499.1308401342998
492.0236080565283,623.5649098317273
498.73943252282334,578.9668741118136
479.4034841001606,456.3083337912206
445.9573696325348,341.511383464497
486.55668925020484,554.7766902923265
478.4757489921431,411.84346125785066
502.6106403679996,447.800640484161
472.0477536181667,325.6646546028389
486.166510356714,456.000738760487
532.6592287004822,495.7128845705996
418.79821023220836,694.2522615855993
626.8838120970541,530.0681297542312
476.411997208472,466.0970239972513
527.9339248480225,577.9793959932947
539.9744476148605,606.4993645156163
562.807103948683,559.579160554097
380.89106953435623,447.2515490912215
537.6560497861788,567.8300502582787
497.4036228462205,612.592318805582
585.7133600936656,363.4795567806429
553.6013432901054,428.2372748971811
560.3671047383015,396.82192889104897
483.0481843677569,538.7003733817633
455.3185813502895,688.3367802214112
547.5098974751069,667.7241768646243
429.9713477674362,454.02393141593393
472.87512515658676,579.6618112126724
553.7303544316169,531.4527348156026
548.4901596891781,489.7158099028995
474.09919321158236,548.591565585364
521.3454043557603,535.7464963815588
509.7296068018212,734.566820337064
481.6807558827,472.6603953302351
492.37207268418354,687.252893822645
481.7372346354217,571.2470377596736
520.865454983472,570.9844698819747
470.374861749018,609.3727696523512
506.34638561428693,391.72743720966855
421.6817532695201,638.8721012409275
449.17008663022375,275.4053307167617
439.5441137345822,611.7394144784738
531.6929031462575,424.30897916756146
436.59304278445524,550.1601299681031
550.7694886331567,572.439723389208
499.8544516005729,440.33370139196603
475.48515273111786,431.25296473773153
602.7846119739116,655.0797190790441
468.0726233551634,477.3408729573864
501.462536534364,595.3889858066134
500.5870958797401,392.134257255545
516.5553311141138,641.4550240391649
532.4522509653142,573.274535402953
501.95156224161457,614.2030005691216
588.2099790690784,454.93913252988557
536.1269234004673,568.86694992003
543.97076114605,340.4331881240637
621.9713637054582,388.7855247014195
557.2734663811698,511.86630746129316
558.8743833547974,529.3337595785191
523.0737104699681,571.8107716422877
541.8184356833387,682.2704284238649
578.6759425417312,616.6837042418946
571.2041133622039,561.3488273312138
488.22394618093466,295.58260355667386
433.5520704463652,468.45516612151573
556.2388794029968,483.6278588461564
504.6256108726786,476.47364103855557
456.897752467642,464.1063983263245
542.7368172407994,470.2041610807733
434.3809035084541,589.4439002647064
428.3551811473609,388.33263856062143
522.2748417352572,360.9165559446868
455.0782783467509,630.5032971884873
518.7071755993062,461.56990410977374
473.0278784179258,376.33495460409864
439.7315776634417,373.20511464985543
432.55815380113154,660.216854955254
557.7628048660547,468.14229832230365
401.10781962578585,463.18181653543485
421.18959568013315,396.49351513289287
485.609259828869,616.1454097755238
475.56874386990324,328.95537384274974
445.31810032696393,476.61693666608573
486.4418178715581,321.6538159334367
416.407142334907,462.7140427851845
488.79806331535787,488.21558974979524
547.6755564563992,590.2923132315534
568.9068104794987,504.9371925307998
491.0522106408708,554.8641851307576
522.4968930068048,495.47279191298446
546.4748833104844,486.36751271556375
496.3918785726964,798.5976404696335
562.5993966118438,224.20639966057792
426.5175386249103,646.3800872529462
492.49439343122754,768.2915084681366
585.5383243361644,542.0223716191778
484.8264044397024,520.1999023007338
480.8053944421962,408.6038022714267
419.91853885864384,545.3242970837856
431.55636268277715,471.75154218691574
410.46544707114543,558.2857987628513
402.3460688013753,458.1125944102189
471.72776349279377,508.9211664491309
525.2663262750697,529.2177208031939
458.35049854877894,356.5454024753577
469.6867338955283,596.7886605758453
575.7071377907871,501.80622335808494
561.3916474194051,545.086693640101
553.782417019619,414.91116036506696
492.23080858547456,613.8307225225435
420.10403770396556,399.4844767061828
477.991474208764,676.3933493093961
589.1399302198663,497.6449292020057
373.5112767872061,506.68739688633866
530.0005328215807,632.0984742305191
505.18697585371524,414.4731734052084
529.521307120389,567.9583071596219
545.8697453458891,547.8969442933957
458.18449580541335,612.7793648187074
437.5231674985633,553.4572769509833
604.3674568570996,252.2231075426173
541.4568511517476,539.683578061977
507.5826986551079,569.3486295407712
